policy,num_stas,seed,pdr,tput_kbps,avg_delay_ms,p95_delay_ms,drop_rate,fairness,col_rate,retry_rate,raw_fit_pass,assoc_mean_ms,assoc_max_ms,assoc_scan_ms,assoc_auth_ms,assoc_req_ms,assoc_frac,e_total_mj,e_tx_mj,e_rx_mj,e_idle_mj,e_sleep_mj,e_retx_mj,retx_energy_pct,avg_tx_retries,ee_kbit_j,e_per_pkt_uj,elapsed_s
cluster_csv,1000,7,0.10040799673602611,21.000533333333333,4406.346583662,14406.023369275686,0.8995920032639739,0.5228808463448757,0.4899966090200068,0.4893184130213632,1.0,69117.66924532702,112981.56533332654,25249.49152532712,20736.173450667313,23124.58018133261,1.0,1551.3158551418724,14.68275839999995,102.50913674664561,1410.2476225865555,23.876337408669553,6.342095999999982,0.40882042035340244,5.914,1.624468667452337,630359.9573920652,31.31
cluster_csv,1000,99,0.09765403035960711,20.531200000000002,4490.653969871615,15005.797772261434,0.9023459696403929,0.5349829029813504,0.4920887877063176,0.49123505976095616,1.0,67848.05961866169,111487.40799999156,25248.601910665195,20163.22240399604,22427.028073333786,1.0,1527.2360510292278,14.727047999999929,102.48699034664563,1385.5276196265786,24.494393056002398,6.513431999999977,0.4264849559837508,5.963,1.6132044541114945,634761.4509680913,31.15
cluster_adaptive,1000,42,0.09399404234763707,19.92533333333333,4794.770654638169,15639.395593105854,0.9060059576523629,0.5676178627758199,0.49804210884739797,0.4969638499517621,1.0,64190.73762532821,109625.68799999972,25248.537257331427,17910.21335332938,21019.478694667392,1.0,1457.3995835492337,14.746847999999948,102.48535519997894,1313.8818857599179,26.28549458933555,6.753710399999971,0.46340828392118283,6.105,1.640620751501145,624153.9972373593,31.84
cluster_adaptive,1000,7,0.09372108925626484,19.88266666666667,4588.6853237329315,14174.646573722866,0.9062789107437351,0.5747447690275359,0.49843260188087773,0.49763465374750643,1.0,64116.96957599267,111149.79199999965,25250.01253999802,18063.29521599805,20792.93695466329,1.0,1456.1742663051866,14.834932799999946,102.47047189331221,1312.5501995198695,26.31866209200341,6.804489599999978,0.4672853900423128,6.102,1.6384852110138557,624967.4962683204,31.73
cluster_adaptive,1000,99,0.09236963962150191,19.575466666666667,4694.709877354949,15043.976257022163,0.9076303603784981,0.574548162187775,0.49855858911310835,0.49771070035611326,1.0,64804.81594932769,110497.19599999294,25249.170019995352,18196.001869331383,21350.87414000097,1.0,1468.8827547158924,14.734267199999943,102.48908015997891,1325.6685750932436,25.990832262669112,6.736564799999973,0.45861827830519686,6.141,1.5992127298508236,640315.0630845214,32.63
laca,1000,42,0.09711422845691382,20.676266666666667,5014.9282348732695,15133.232008933,0.9028857715430861,0.637523425550024,0.4833545992344276,0.4823106368170746,0.9804359018362794,64100.04490399292,101482.06133333179,25248.19250799754,18418.471665328052,20420.40954533399,1.0,1455.9240765018621,14.272675199999961,102.47065045331203,1312.86848551988,26.31226532866979,6.159623999999961,0.4230731601609092,5.769,1.7041767768285316,600876.6308303187,29.26
laca,1000,7,0.09705253820410467,20.539733333333334,4911.248420128793,15387.383250770608,0.9029474617958954,0.6275425325550641,0.4838747167179964,0.48288686152594573,0.9774155204618781,63693.67465599129,100511.17333332787,25249.651913331738,18354.275685329827,20076.424018663074,1.0,1448.3564415958203,14.288371199999952,102.4605403199787,1305.1010406931678,26.506489382671035,6.17645759999997,0.42644596472361856,5.782,1.7017689356111003,601726.814123731,29.32
laca,1000,99,0.09581860295014019,20.121599999999997,4995.4234246542665,15304.71410908367,0.9041813970498598,0.6257201195945453,0.4877111240535818,0.48689574839836924,0.9772036474164134,63402.97409732753,100411.90533333251,25248.461175998073,18306.691335994186,19836.46740800193,1.0,1442.7641820865426,14.288894399999949,102.45212815997868,1299.3734130665648,26.64974646000272,6.225158399999969,0.43147442092699245,5.796,1.673587430281218,611859.2799349206,29.78
chang2019,1000,42,0.05280777968195768,11.306666666666667,3936.7366776837425,11731.33639092402,0.9471922203180423,0.7295785534553297,0.57091073855913,0.56530357951971,1.0,68506.42564132246,111973.11466666135,25247.692201331552,21151.220235994184,22098.563911996735,1.0,1805.8259379864596,15.336983999999983,102.34924783997896,1670.7771343998081,17.362571746671627,9.126307199999978,0.505381333163042,7.414,0.7513459472804258,1362887.5003671395,85.64
chang2019,1000,7,0.05267130089374379,11.3152,4182.463901683559,12812.983087506303,0.9473286991062562,0.6752974414161967,0.5678253018846632,0.5622954519805891,1.0,69243.41801732896,110996.25733332067,25249.9667186649,21871.375719997406,22101.574166666684,1.0,1814.9878536639098,15.326668799999979,102.3517542933124,1680.1819713065945,17.127459264001946,9.162095999999996,0.504802055920347,7.486,0.7481174032426527,1368769.1204101883,86.94
chang2019,1000,99,0.05399361022364217,11.537066666666668,4201.643027056187,12380.636263608805,0.9460063897763579,0.7253932726955252,0.5708304657031429,0.5655540261527874,1.0,66315.20032932673,105773.41733333154,25249.036833331556,20263.175859993913,20789.818766667955,1.0,1774.4732566518512,15.373497599999995,102.31805605331232,1638.6149259198703,18.16677707867011,9.193627199999995,0.518104579234229,7.381,0.7802022345562047,1312480.2194170495,87.84
etaroa,1000,42,0.09879257956181033,21.085866666666664,3856.5028824950828,11236.328838799964,0.9012074204381897,0.5796478315138411,0.49439664930948607,0.49326465927099844,1.0,70787.94445920839,119995.53999999622,25073.45970056885,21760.83988988998,23938.63546290868,0.993,1588.9400016785437,14.856254399999942,102.49413274664552,1448.6743051198973,22.915309412002795,6.543067199999971,0.4117881853995699,5.973,1.5924477937033537,643035.2090969421,29.76
etaroa,1000,7,0.0989932212907625,21.060266666666667,3855.627691165538,11680.751258661607,0.9010067787092375,0.6039641148961099,0.49487164957216523,0.49362497874992917,1.0,70357.69835595477,119995.38133332768,24925.38292468622,20899.216263418777,24514.450645053406,0.987,1585.9654737998765,14.826873599999956,102.4946568533121,1445.6530245332256,22.990918813336148,6.471292799999972,0.40803491040036005,5.918,1.5934974889112223,642611.6182333373,29.14
etaroa,1000,99,0.09920012862253307,21.060266666666667,3965.151166069944,12003.758679123639,0.900799871377467,0.5936679823282376,0.4945186026696961,0.49355296790684466,1.0,71113.02172399589,119598.68399999845,25249.066009332684,21924.744903578165,23922.322867085055,1.0,1588.7197363692417,14.873323199999946,102.48950341331229,1448.4356438932598,22.92126586266865,6.485543999999976,0.4082245503427573,5.901,1.5907349434555236,643727.6079291904,28.96
