policy,num_stas,packet_interval,seed,pdr,tput_kbps,avg_delay_ms,p95_delay_ms,drop_rate,fairness,col_rate,retry_rate,raw_fit_pass,assoc_mean_ms,assoc_max_ms,assoc_scan_ms,assoc_auth_ms,assoc_req_ms,assoc_frac,e_total_mj,e_tx_mj,e_rx_mj,e_idle_mj,e_sleep_mj,e_retx_mj,retx_energy_pct,avg_tx_retries,ee_kbit_j,e_per_pkt_uj,elapsed_s
etaroa,200,5.0,42,0.9233333333333333,37.81973333333333,1452.9847355123272,3594.1005066101548,0.07666666666666666,0.9962177185401578,0.39720250951352465,0.3967911138537488,1.0,10446.492906666817,17976.598666666712,5253.241853333472,2466.107140000043,2717.6229133333045,1.0,611.3538825333028,71.21508000000003,103.90595706664739,386.9421706666545,49.29067480000047,27.40288800000001,4.482328285288557,17.465,37.11735649076195,27588.17159446312,6.97
etaroa,200,5.0,7,0.934375,38.272,1470.0428201025545,3619.2629987367586,0.06562500000000004,0.9972744444774965,0.38829340058848255,0.3880832282471627,1.0,9440.369433333524,17477.846666667192,5250.286553333421,1913.7317466667253,2264.376546666712,1.0,591.896397496637,70.46400000000003,103.86070533331412,367.80001213332224,49.77168003000047,26.248872000000002,4.4347071735893016,16.525,38.795978649507624,26394.488182681685,7.07
etaroa,200,5.0,99,0.929375,38.0672,1460.7391221098267,3662.5978790514378,0.07062500000000005,0.9972499173156139,0.3958807700269095,0.3956737735458497,1.0,10071.23142000022,18097.113333333837,5252.841180000329,2198.3265266666094,2613.7512866666148,1.0,605.6809802333044,71.12543999999998,103.89554106664744,381.22608933332265,49.43390983333373,27.284592000000018,4.504779395497968,17.23,37.71014898173302,27154.493621757647,7.01
etaroa,400,5.0,42,0.3832291666666667,31.394133333333336,2867.558322389218,7003.9467007301855,0.6167708333333333,0.7650892554322021,0.5117294053464266,0.5112617878575325,1.0,25560.844143331473,46003.12933332698,10251.542866666818,7085.301573332587,8214.651129998738,1.0,811.2985135149372,41.19339599999998,102.96032893331325,623.6815793999559,43.46320918166794,16.864392000000013,2.07869134715104,11.605,11.608846612075784,88208.59075998233,15.07
etaroa,400,5.0,7,0.3851041666666667,31.547733333333333,3013.7757845248357,7497.710400073654,0.6148958333333333,0.7771982827248948,0.5112359550561798,0.5106897627965044,1.0,25147.953466664876,45042.2759999971,10250.757810000372,6727.258056666557,8159.822883331277,1.0,803.8849968149428,41.20667999999997,102.96572293331339,616.0588980666281,43.653695815001136,16.804296000000004,2.090385573381762,11.525,11.77322631657314,86977.00804056725,15.41
etaroa,400,5.0,99,0.37875,31.0272,2988.9802513165187,7461.461872642917,0.6212500000000001,0.7754866259971844,0.5151468434440761,0.5147614275803593,1.0,26671.508289998397,48482.143999998836,10252.241966667018,7624.889456666143,8788.457526665234,1.0,832.2666570432821,41.153316,103.00245999997995,645.1854982666339,42.92538277666761,16.879812,2.0281735255341564,11.7325,11.184107787122283,91558.48812357338,15.57
etaroa,600,5.0,42,0.2078472222222222,25.540266666666668,3692.108583100082,9488.77547453854,0.7921527777777778,0.6681022806939038,0.5267655705202707,0.5259451698912969,1.0,41531.34333777375,71489.60133332838,15251.491315555786,12368.976188885046,13892.45121333292,1.0,1065.8362151832519,26.659992000000024,102.69228088886852,899.8832424443813,36.600699850001725,12.055592,1.1310923599952227,9.085,4.792531216867212,213665.7965619616,21.12
etaroa,600,5.0,7,0.20618055555555556,25.33546666666667,3731.3113225726265,9610.74836602117,0.7938194444444444,0.6770635359540378,0.5268554355944863,0.5261085081822503,1.0,42990.83409333035,74498.45599998819,15254.329140000338,13200.441144442157,14520.168162221182,1.0,1093.613966689936,26.607791999999986,102.71775048886856,928.4007217332876,35.88770246777907,12.158447999999998,1.1117678056728029,9.203333333333333,4.633347312370204,221006.5274550224,21.39
etaroa,600,5.0,99,0.20881944444444445,25.659733333333335,3698.019728273169,9666.659132879537,0.7911805555555556,0.6491527747864169,0.5272125267296682,0.5267296682072153,1.0,41313.85621555007,70972.4973333307,15245.674684444799,12335.49547999663,13719.605466664196,1.0,1062.4420870954493,26.714968,102.67327306664625,896.3651943999116,36.6886516288912,12.228664000000007,1.1509958188338776,9.068333333333333,4.830330734258286,211993.76530005637,21.29
etaroa,800,5.0,42,0.13390625,21.9392,4477.257672962434,13321.000329166167,0.86609375,0.5969056279092196,0.5183362047747969,0.5171055870046763,1.0,56132.84292499559,94640.9439999986,20250.529609999056,16945.197288330837,18910.233538332377,1.0,1318.5415072124035,19.261691999999993,102.56461186664579,1166.76496616659,29.95023717916878,9.09762599999999,0.6899764588551899,7.48125,2.4958486190983997,410281.29357056506,26.11
etaroa,800,5.0,7,0.13015625,21.3248,4547.399790460194,12847.927082844404,0.86984375,0.5931563539952754,0.5244301686330224,0.5238742355920687,1.0,54696.363626662685,94483.67733333075,20252.505943331376,15985.65439499742,18448.17340666723,1.0,1291.4821521190781,19.302725999999986,102.55027126664577,1138.9844018999318,30.64475295250184,9.296741999999988,0.7198505983799923,7.54875,2.476782195364841,413439.66454392264,26.34
etaroa,800,5.0,99,0.13145833333333334,21.538133333333334,4425.164094126271,12627.360477449018,0.8685416666666667,0.6059573250572944,0.5240833487911952,0.5228467198417115,1.0,56295.336706657,94498.20133333106,20248.602361666115,17489.990579991467,18536.490821666088,1.0,1321.8271471098074,19.327661999999997,102.54818393331252,1170.0840929331573,29.867208243337906,9.189731999999978,0.6952294798978406,7.4625,2.44413197827266,418962.64567664266,25.51
etaroa,1000,5.0,42,0.09541666666666666,19.54133333333333,4776.026297217924,14439.453775389384,0.9045833333333333,0.5537151529857074,0.5035922766052986,0.5025258194881006,1.0,71086.08408532491,118485.6866666659,25249.484895997284,21662.233587989394,24161.78231867157,1.0,1587.550127439833,14.807433599999955,102.49633994664549,1447.2964810665153,22.94987282667056,6.824246399999982,0.42986021556403525,6.218,1.4770935162731562,693253.3307597524,28.97
etaroa,1000,5.0,7,0.09675,19.814400000000003,5045.535117690107,15552.735738460811,0.90325,0.5599520274110089,0.5039450530737356,0.5023556791735255,1.0,70237.36349598612,116472.39199999886,25248.538955998465,21641.18222532698,23327.047277327372,1.0,1571.5815585117464,14.851799999999951,102.47271877331224,1430.8971155197607,23.35992421867275,6.864811199999977,0.436809096086671,6.143,1.5129523422581115,676822.3766200457,29.38
etaroa,1000,5.0,99,0.09804166666666667,20.078933333333335,4943.774230128599,15458.75241944123,0.9019583333333333,0.5606638153188587,0.5040377616014559,0.5030141037306642,1.0,69455.7228866611,118157.11466665938,25250.45397733165,20684.268091995298,23506.75693466749,1.0,1557.0148062572212,14.896579199999946,102.4673255999789,1415.9165438399043,23.734357617335856,6.8784623999999805,0.44177244637348995,6.131,1.5474945969151894,661714.7497905742,29.2
